S,E,I,R,p,I_new_nn,I_cum_nn,I_new_real,I_cum_real,f
0.966543,0.000125,0.000200,0.033132,0.011498,284.555208,26331.095211,196.142857,28343.142857,-0.003332
0.966524,0.000120,0.000190,0.033166,0.011480,271.279264,26602.374475,178.571429,28521.714286,0.000154
0.966506,0.000114,0.000181,0.033199,0.011501,258.399484,26860.773958,170.285714,28692.000000,0.003633
0.966489,0.000109,0.000173,0.033230,0.011562,245.923752,27106.697711,166.714286,28858.714286,0.007116
0.966473,0.000104,0.000164,0.033259,0.011664,233.862947,27340.560658,151.857143,29010.571429,0.010617
0.966458,0.000099,0.000156,0.033288,0.011807,222.228188,27562.788845,143.428571,29154.000000,0.014146
0.966443,0.000094,0.000148,0.033314,0.011994,211.026397,27773.815243,138.428571,29292.428571,0.017707
0.966430,0.000090,0.000141,0.033340,0.012227,200.265831,27974.081074,123.285714,29415.714286,0.021304
0.966417,0.000085,0.000133,0.033364,0.012509,189.953825,28164.034900,111.285714,29527.000000,0.024940
0.966405,0.000081,0.000126,0.033387,0.012843,180.093231,28344.128130,105.571429,29632.571429,0.028615
0.966394,0.000077,0.000120,0.033409,0.013234,170.685545,28514.813675,100.000000,29732.571429,0.032320
0.966384,0.000074,0.000113,0.033429,0.013687,161.732197,28676.545871,88.000000,29820.571429,0.036042
0.966374,0.000070,0.000108,0.033449,0.014207,153.232537,28829.778408,76.428571,29897.000000,0.039774
0.966364,0.000067,0.000102,0.033467,0.014801,145.182222,28974.960631,70.571429,29967.571429,0.043498
0.966355,0.000064,0.000097,0.033485,0.015476,137.575302,29112.535933,62.714286,30030.285714,0.047196
0.966347,0.000061,0.000091,0.033501,0.016239,130.404173,29242.940105,59.285714,30089.571429,0.050843
0.966339,0.000058,0.000087,0.033517,0.017100,123.659067,29366.599173,58.142857,30147.714286,0.054413
0.966331,0.000055,0.000082,0.033532,0.018068,117.329192,29483.928365,57.142857,30204.857143,0.057868
0.966323,0.000053,0.000078,0.033546,0.019154,111.403075,29595.331440,51.142857,30256.000000,0.061172
0.966316,0.000050,0.000074,0.033560,0.020367,105.867750,29701.199190,46.714286,30302.714286,0.064291
0.966309,0.000048,0.000071,0.033572,0.021719,100.708971,29801.908161,40.714286,30343.428571,0.067190
0.966302,0.000046,0.000067,0.033585,0.023222,95.911444,29897.819605,39.428571,30382.857143,0.069834
0.966295,0.000044,0.000064,0.033597,0.024887,91.459486,29989.279090,36.857143,30419.714286,0.072182
0.966289,0.000042,0.000061,0.033608,0.026726,87.337478,30076.616568,33.428571,30453.142857,0.074202
0.966282,0.000041,0.000059,0.033618,0.028747,83.529350,30160.145918,33.000000,30486.142857,0.075865
0.966276,0.000039,0.000056,0.033628,0.030962,80.019215,30240.165133,31.142857,30517.285714,0.077145
0.966270,0.000038,0.000054,0.033638,0.033377,76.791453,30316.956586,30.285714,30547.571429,0.078024
0.966264,0.000037,0.000052,0.033647,0.035996,73.830727,30390.787313,29.142857,30576.714286,0.078489
0.966259,0.000036,0.000050,0.033656,0.038824,71.122281,30461.909594,25.428571,30602.142857,0.078537
0.966253,0.000035,0.000048,0.033664,0.041858,68.651727,30530.561321,22.428571,30624.571429,0.078182
0.966248,0.000034,0.000047,0.033672,0.045095,66.405024,30596.966345,22.142857,30646.714286,0.077441
0.966243,0.000033,0.000045,0.033679,0.048527,64.368826,30661.335172,21.857143,30668.571429,0.076334
0.966238,0.000032,0.000044,0.033686,0.052144,62.530584,30723.865755,19.142857,30687.714286,0.074890
0.966233,0.000031,0.000043,0.033693,0.055930,60.878316,30784.744071,16.571429,30704.285714,0.073151
0.966227,0.000031,0.000042,0.033700,0.059869,59.400564,30844.144635,16.000000,30720.285714,0.071164
